1426509918.243415,$SFIMU,17,6,205,53,41,3*73
1426509918.253893,$SFIMU,16,9,205,55,40,6*7F
1426509918.264458,$SFIMU,16,6,207,55,43,7*70
1426509918.272447,$SFIMU,15,6,206,57,36,5*70
1426509918.283028,$SFIMU,16,7,204,51,40,7*75
1426509918.293583,$SFIMU,16,8,205,48,43,7*70
1426509918.304091,$SFIMU,14,7,208,34,40,10*4E
1426509918.313124,$SFIMU,15,9,207,-28,41,14*6B
1426509918.322771,$SFIMU,15,9,210,-59,39,15*65
1426509918.333199,$SFIMU,16,9,206,-55,41,11*66
1426509918.343514,$SFIMU,16,5,206,-31,40,6*5F
1426509918.350598,$SFIMU,15,4,205,2,42,4*43
1426509918.362815,$SFIMU,17,4,203,40,44,4*77
1426509918.370929,$SFIMU,19,4,205,54,41,5*7E
1426509918.380623,$SFIMU,15,6,204,58,42,5*7E
1426509918.390617,$SFIMU,16,6,204,59,43,4*7C
1426509918.400977,$SFIMU,14,4,205,51,41,8*7B
1426509918.410571,$SFIMU,18,5,212,4,43,8*42
1426509918.420711,$SFIMU,13,6,211,-60,43,13*6C
1426509918.429963,$SFIMU,10,7,207,-93,40,9*5D
1426509918.440549,$SFIMU,14,8,207,-107,42,7*66
1426509918.450595,$SFIMU,12,7,208,-121,41,10*51
1426509918.460504,$SFIMU,18,4,206,-141,42,7*65
1426509918.470514,$SFIMU,18,4,202,-144,41,10*51
1426509918.479969,$SFIMU,15,6,201,-144,44,9*60
1426509918.489521,$SFIMU,17,4,201,-116,41,12*58
1426509918.499549,$SFIMU,15,3,201,-83,41,13*61
1426509918.509538,$SFIMU,14,3,204,-45,41,12*6E
1426509918.519553,$SFIMU,17,1,203,-22,37,10*6A
1426509918.528889,$SFIMU,14,1,206,-52,38,11*65
1426509918.538544,$SFIMU,18,2,204,-111,42,6*65
1426509918.548403,$SFIMU,17,0,208,-153,43,5*60
1426509918.558411,$SFIMU,14,0,208,-203,43,9*69
1426509918.568395,$SFIMU,15,0,208,-233,43,11*52
1426509918.579339,$SFIMU,16,-1,209,-272,46,10*7D
1426509918.589507,$SFIMU,16,-2,209,-304,41,13*7A
1426509918.599860,$SFIMU,14,-6,205,-311,44,20*71
1426509918.610330,$SFIMU,17,-5,205,-298,40,21*74
1426509918.618075,$SFIMU,16,-11,202,-260,41,20*40
1426509918.628630,$SFIMU,16,-9,204,-215,40,21*7D
1426509918.639106,$SFIMU,15,-11,204,-174,42,20*40
1426509918.649581,$SFIMU,14,-12,204,-135,40,19*4F
1426509918.659999,$SFIMU,17,-15,204,-132,38,19*43
1426509918.667943,$SFIMU,18,-13,200,-145,42,18*42
1426509918.678371,$SFIMU,16,-12,205,-157,42,16*45
1426509918.688883,$SFIMU,17,-14,206,-171,42,19*4A
1426509918.699291,$SFIMU,16,-14,204,-196,43,17*4F
1426509918.706923,$SFIMU,15,-14,202,-192,42,19*41
1426509918.717560,$SFIMU,14,-19,204,-202,42,20*4B
1426509918.727824,$SFIMU,15,-20,208,-193,39,17*4F
1426509918.738224,$SFIMU,15,-19,204,-162,40,14*4A
1426509918.746468,$SFIMU,16,-22,204,-156,43,11*40
1426509918.756867,$SFIMU,16,-18,201,-153,43,9*70
1426509918.767563,$SFIMU,20,-21,205,-138,42,10*4F
1426509918.778076,$SFIMU,16,-20,203,-129,47,7*7E
1426509918.786114,$SFIMU,17,-20,204,-135,42,10*46
1426509918.796559,$SFIMU,18,-21,204,-136,41,8*71
1426509918.807105,$SFIMU,16,-25,201,-166,40,16*45
1426509918.817640,$SFIMU,19,-22,204,-172,42,21*4B
1426509918.825466,$SFIMU,18,-24,203,-189,40,16*49
1426509918.835666,$SFIMU,17,-26,204,-201,42,18*4C
1426509918.846060,$SFIMU,15,-24,203,-212,41,17*45
1426509918.855175,$SFIMU,17,-30,201,-201,45,14*45
1426509918.866360,$SFIMU,18,-29,200,-201,43,11*40
1426509918.874892,$SFIMU,17,-29,202,-171,44,8*76
1426509918.884841,$SFIMU,13,-32,203,-172,42,8*7C
1426509918.894897,$SFIMU,18,-32,203,-169,40,12*44
1426509918.904421,$SFIMU,19,-32,203,-12,39,7*42
1426509918.914859,$SFIMU,18,-33,201,-38,43,16*75
1426509918.924164,$SFIMU,16,-33,196,-52,42,13*7E
1426509918.935839,$SFIMU,15,-31,214,-109,44,10*4C
1426509918.943727,$SFIMU,16,-37,201,-221,44,10*44
1426509918.952968,$SFIMU,18,-35,206,-232,41,10*48
1426509918.966593,$SFIMU,19,-38,199,-253,40,10*47
1426509918.972569,$SFIMU,18,-38,204,-254,42,12*46
1426509918.982579,$SFIMU,16,-39,198,-289,43,7*7A
1426509918.992604,$SFIMU,16,-39,199,-296,45,12*47
1426509919.002553,$SFIMU,18,-39,203,-175,43,12*41
1426509919.012600,$SFIMU,20,-45,189,-156,36,9*79
1426509919.022712,$SFIMU,17,-44,200,-69,40,10*7A
1426509919.031537,$SFIMU,17,-44,193,-62,40,5*4C
1426509919.041503,$SFIMU,19,-42,199,41,40,14*52
1426509919.051643,$SFIMU,18,-39,205,-12,37,18*7E
1426509919.061868,$SFIMU,17,-41,201,-98,39,18*76
1426509919.071852,$SFIMU,16,-40,207,-116,39,21*4D
1426509919.081845,$SFIMU,18,-48,194,-99,37,10*78
1426509919.093133,$SFIMU,16,-43,205,-174,36,22*44
1426509919.101110,$SFIMU,17,-42,208,-256,39,17*43
1426509919.111529,$SFIMU,18,-48,194,-262,41,10*4F
1426509919.121469,$SFIMU,16,-48,200,-173,41,9*74
1426509919.131614,$SFIMU,16,-47,201,-107,44,7*72
1426509919.141996,$SFIMU,17,-54,196,-96,39,5*4D
1426509919.149424,$SFIMU,16,-48,197,-7,42,7*76
1426509919.159526,$SFIMU,17,-49,197,12,43,7*6E
1426509919.169527,$SFIMU,17,-46,197,38,40,9*64
1426509919.179501,$SFIMU,16,-48,206,34,40,6*63
1426509919.189493,$SFIMU,15,-50,205,-60,39,8*46
1426509919.199494,$SFIMU,12,-50,204,-106,40,7*70
1426509919.209495,$SFIMU,18,-51,199,-128,41,12*45
1426509919.219402,$SFIMU,18,-52,197,-126,41,14*40
1426509919.229623,$SFIMU,16,-51,200,-132,42,16*44
1426509919.239800,$SFIMU,19,-52,196,-122,38,14*4A
1426509919.248973,$SFIMU,20,-55,196,-101,36,7*7A
1426509919.258633,$SFIMU,15,-53,202,-73,41,8*4F
1426509919.268893,$SFIMU,15,-54,201,-74,43,7*41
1426509919.279561,$SFIMU,17,-54,201,-90,44,7*4E
1426509919.289939,$SFIMU,19,-54,199,-106,39,7*76
1426509919.300326,$SFIMU,14,-54,201,-132,43,9*7D
1426509919.308215,$SFIMU,14,-56,200,-147,41,5*72
1426509919.318663,$SFIMU,15,-58,198,-138,43,6*76
1426509919.328978,$SFIMU,17,-55,199,-167,43,6*72
1426509919.339651,$SFIMU,16,-60,200,-189,45,6*70
1426509919.348677,$SFIMU,17,-59,198,-177,42,7*7E
1426509919.357869,$SFIMU,14,-59,196,-158,45,4*7A
1426509919.368101,$SFIMU,16,-62,195,-125,41,1*78
1426509919.377011,$SFIMU,14,-60,196,-104,46,0*7E
1426509919.388632,$SFIMU,15,-62,200,-84,45,0*4B
1426509919.396657,$SFIMU,16,-63,199,-92,38,1*46
1426509919.407168,$SFIMU,13,-61,198,-100,46,3*71
1426509919.417358,$SFIMU,16,-63,200,-119,47,1*7F
1426509919.427896,$SFIMU,14,-63,197,-150,46,-5*55
1426509919.436456,$SFIMU,18,-65,198,-181,45,-6*5C
1426509919.447522,$SFIMU,18,-65,198,-211,47,-8*5A
1426509919.456030,$SFIMU,16,-66,204,-228,49,-8*55
1426509919.465936,$SFIMU,17,-68,195,-293,48,-15*6C
1426509919.476000,$SFIMU,15,-69,193,-268,52,-11*62
1426509919.485984,$SFIMU,16,-67,199,-253,46,-8*50
1426509919.495945,$SFIMU,16,-70,193,-287,46,-8*55
1426509919.505171,$SFIMU,17,-72,195,-252,48,-2*5C
1426509919.515679,$SFIMU,18,-74,190,-196,42,4*7A
1426509919.525972,$SFIMU,19,-74,190,-144,45,5*72
1426509919.536536,$SFIMU,16,-74,190,-86,43,5*44
1426509919.544995,$SFIMU,17,-77,191,-22,41,8*46
1426509919.553602,$SFIMU,16,-76,196,22,43,8*6E
1426509919.568003,$SFIMU,18,-73,198,-7,41,8*73
1426509919.575029,$SFIMU,17,-76,196,-73,41,4*48
1426509919.583689,$SFIMU,16,-74,198,-100,43,6*70
1426509919.593623,$SFIMU,15,-76,195,-156,45,-6*54
1426509919.603983,$SFIMU,17,-78,195,-148,48,-6*5A
1426509919.613647,$SFIMU,18,-76,195,-150,48,-7*53
1426509919.623637,$SFIMU,18,-79,189,-96,45,-2*62
1426509919.632647,$SFIMU,18,-80,194,-31,41,4*4A
1426509919.642669,$SFIMU,13,-77,198,-7,42,6*71
1426509919.652494,$SFIMU,15,-77,199,-98,45,-3*6F
1426509919.662468,$SFIMU,18,-79,190,-184,50,-9*57
1426509919.672569,$SFIMU,19,-80,190,-185,45,-6*5A
1426509919.683495,$SFIMU,18,-79,201,-116,45,9*7E
1426509919.693486,$SFIMU,14,-82,194,-171,40,8*7C
1426509919.703601,$SFIMU,15,-77,199,-164,40,10*47
1426509919.713898,$SFIMU,14,-81,200,-200,44,10*49
1426509919.721832,$SFIMU,18,-87,184,-293,43,1*71
1426509919.731995,$SFIMU,16,-85,194,-148,40,8*73
1426509919.742681,$SFIMU,19,-91,189,-192,45,5*7A
1426509919.753141,$SFIMU,17,-88,192,-168,42,3*72
1426509919.763604,$SFIMU,16,-89,190,-135,42,3*78
1426509919.771426,$SFIMU,14,-87,190,-110,40,2*70
1426509919.781550,$SFIMU,17,-89,189,-73,43,3*43
1426509919.791907,$SFIMU,15,-89,193,-71,42,1*4B
1426509919.802583,$SFIMU,16,-90,195,-113,44,0*74
1426509919.812903,$SFIMU,15,-94,194,-158,47,4*7A
1426509919.820809,$SFIMU,17,-92,189,-212,47,9*72
1426509919.831412,$SFIMU,15,-91,190,-205,45,9*7F
1426509919.841944,$SFIMU,17,-93,179,-47,36,13*73
1426509919.852432,$SFIMU,16,-90,197,-161,40,13*45
1426509919.860029,$SFIMU,16,-93,195,-263,50,4*72
1426509919.870688,$SFIMU,13,-97,188,-251,47,3*7F
1426509919.881086,$SFIMU,18,-101,181,-252,44,0*40
1426509919.891563,$SFIMU,17,-99,184,-132,41,5*7F
1426509919.899485,$SFIMU,17,-100,179,-100,42,7*4C
1426509919.909978,$SFIMU,19,-97,191,-33,39,7*46
1426509919.920428,$SFIMU,17,-99,182,-103,42,6*7B
1426509919.929006,$SFIMU,19,-98,186,-51,42,8*48
1426509919.939385,$SFIMU,16,-102,183,-134,42,5*4F
1426509919.950008,$SFIMU,13,-99,188,-107,42,7*70
1426509919.960212,$SFIMU,19,-101,188,-82,38,12*4F
1426509919.970653,$SFIMU,15,-97,199,-112,40,9*70
1426509919.978638,$SFIMU,17,-99,192,-156,40,8*76
1426509919.989082,$SFIMU,18,-99,195,-213,42,11*46
1426509919.999687,$SFIMU,16,-110,177,-259,45,10*7C
1426509920.010026,$SFIMU,19,-107,186,-141,39,13*79
1426509920.017530,$SFIMU,15,-109,179,-298,42,7*45
1426509920.027494,$SFIMU,17,-107,187,-159,49,8*42
1426509920.037562,$SFIMU,16,-110,174,-74,41,9*7E
1426509920.047845,$SFIMU,14,-106,192,-65,38,10*45
1426509920.058270,$SFIMU,16,-108,176,-201,37,7*4A
1426509920.068234,$SFIMU,18,-105,195,-133,43,10*73
1426509920.076977,$SFIMU,19,-116,159,-225,38,5*4C
1426509920.087075,$SFIMU,15,-106,199,-224,46,3*43
1426509920.096529,$SFIMU,19,-111,182,-376,44,7*43
1426509920.107517,$SFIMU,17,-112,184,-337,45,8*43
1426509920.118042,$SFIMU,16,-112,181,-351,47,7*4A
1426509920.128285,$SFIMU,17,-113,180,-332,45,6*4D
1426509920.136134,$SFIMU,18,-119,174,-253,43,7*42
1426509920.146647,$SFIMU,17,-120,177,-153,38,9*45
1426509920.156169,$SFIMU,16,-118,175,-88,40,7*7B
1426509920.165528,$SFIMU,17,-119,178,-16,39,6*7E
1426509920.175580,$SFIMU,17,-118,180,19,40,7*55
1426509920.185018,$SFIMU,18,-116,186,-18,41,5*7D
1426509920.195637,$SFIMU,17,-120,185,-144,42,5*4F
1426509920.204684,$SFIMU,17,-119,183,-236,42,5*45
1426509920.215002,$SFIMU,19,-122,178,-293,43,7*4B
1426509920.224874,$SFIMU,19,-121,174,-281,44,8*4F
1426509920.234843,$SFIMU,16,-123,176,-276,44,6*46
1426509920.246453,$SFIMU,19,-127,172,-230,41,7*4F
1426509920.254534,$SFIMU,16,-125,172,-160,41,8*4B
1426509920.265037,$SFIMU,16,-124,179,-148,43,9*48
1426509920.275498,$SFIMU,19,-125,174,-164,42,7*4A
1426509920.284494,$SFIMU,18,-128,174,-133,41,8*48
1426509920.293979,$SFIMU,17,-126,175,-88,40,8*78
1426509920.304434,$SFIMU,18,-125,180,-132,41,4*43
1426509920.314498,$SFIMU,19,-127,184,-270,42,6*40
1426509920.324825,$SFIMU,16,-126,177,-383,47,6*4A
1426509920.335274,$SFIMU,19,-131,166,-306,42,10*7C
1426509920.343244,$SFIMU,16,-128,176,-347,45,7*4E
1426509920.353364,$SFIMU,17,-133,173,-304,41,8*4C
1426509920.363703,$SFIMU,17,-137,155,-81,42,9*70
1426509920.372716,$SFIMU,14,-132,170,-110,40,7*44
1426509920.384086,$SFIMU,20,-136,169,-63,41,8*74
1426509920.391949,$SFIMU,16,-134,169,-2,41,7*4B
1426509920.402540,$SFIMU,18,-132,168,22,40,7*5C
1426509920.412944,$SFIMU,19,-136,175,3,42,9*6A
1426509920.423559,$SFIMU,19,-134,172,0,40,8*6F
1426509920.431518,$SFIMU,18,-133,176,-69,43,4*70
1426509920.442479,$SFIMU,18,-131,177,-198,45,7*49
1426509920.452895,$SFIMU,19,-142,162,-278,45,0*42
1426509920.463537,$SFIMU,18,-134,172,-140,40,5*4B
1426509920.471879,$SFIMU,16,-137,183,-206,44,9*41
1426509920.481871,$SFIMU,16,-146,152,-291,58,-15*58
1426509920.490903,$SFIMU,15,-141,172,-48,42,10*4B
1426509920.500513,$SFIMU,19,-142,170,-111,43,7*4C
1426509920.511166,$SFIMU,18,-139,172,-177,46,6*47
1426509920.521604,$SFIMU,18,-146,164,-144,43,6*4D
1426509920.532000,$SFIMU,19,-140,167,-116,42,7*4E
1426509920.539958,$SFIMU,19,-142,170,-208,46,5*40
1426509920.550533,$SFIMU,18,-142,164,-148,42,7*45
1426509920.560818,$SFIMU,17,-143,169,-272,43,6*4C
1426509920.571291,$SFIMU,19,-141,178,-316,42,12*77
1426509920.581876,$SFIMU,18,-148,159,-351,38,19*79
1426509920.589887,$SFIMU,16,-146,160,-233,14,51*74
1426509920.599741,$SFIMU,18,-150,163,-216,10,60*7F
1426509920.611212,$SFIMU,18,-147,160,-207,9,60*42
1426509920.619209,$SFIMU,16,-148,163,-172,10,52*78
1426509920.629726,$SFIMU,15,-150,161,-125,21,39*7D
1426509920.640334,$SFIMU,16,-151,163,-114,23,32*76
1426509920.650861,$SFIMU,18,-151,162,-93,31,24*43
1426509920.658650,$SFIMU,16,-150,162,-105,32,24*71
1426509920.669201,$SFIMU,16,-154,162,-147,32,23*74
1426509920.679746,$SFIMU,18,-154,160,-151,34,23*79
1426509920.690212,$SFIMU,16,-151,169,-147,33,19*72
1426509920.698200,$SFIMU,18,-159,157,-244,46,3*40
1426509920.708564,$SFIMU,18,-156,161,-200,42,4*49
1426509920.718592,$SFIMU,19,-155,153,-173,44,4*4B
1426509920.729038,$SFIMU,17,-158,153,-159,48,-4*61
1426509920.739674,$SFIMU,15,-156,155,-148,51,-6*61
1426509920.747720,$SFIMU,17,-156,158,-124,51,-4*66
1426509920.757409,$SFIMU,19,-158,157,-161,48,-1*65
1426509920.767223,$SFIMU,17,-156,163,-206,51,0*44
1426509920.776582,$SFIMU,16,-160,158,-215,53,-4*61
1426509920.786571,$SFIMU,17,-160,163,-310,60,-16*5F
1426509920.796568,$SFIMU,21,-163,154,-316,68,-24*52
1426509920.806045,$SFIMU,19,-164,151,-265,54,-5*62
1426509920.816505,$SFIMU,15,-165,159,-426,72,-26*53
1426509920.827384,$SFIMU,17,-164,156,-512,97,-59*5A
1426509920.837443,$SFIMU,19,-167,137,-335,65,-20*50
1426509920.847326,$SFIMU,18,-168,152,-299,61,-12*5F
1426509920.855847,$SFIMU,18,-171,139,-112,43,5*41
1426509920.865878,$SFIMU,18,-169,163,-184,42,8*44
1426509920.875860,$SFIMU,15,-174,135,-104,38,9*42
1426509920.885050,$SFIMU,19,-173,151,15,37,18*68
1426509920.895583,$SFIMU,15,-170,148,12,32,19*6C
1426509920.904757,$SFIMU,17,-170,153,20,30,18*66
1426509920.914778,$SFIMU,18,-171,149,34,33,14*69
1426509920.924696,$SFIMU,18,-169,149,48,37,9*53
1426509920.934684,$SFIMU,17,-169,146,55,40,6*50
1426509920.946039,$SFIMU,17,-169,151,57,41,10*62
1426509920.953994,$SFIMU,19,-170,146,54,38,4*5A
1426509920.964511,$SFIMU,18,-171,149,51,39,9*5C
1426509920.974995,$SFIMU,20,-172,149,31,36,11*64
1426509920.985563,$SFIMU,17,-172,148,38,34,11*6A
1426509920.993603,$SFIMU,18,-169,150,47,39,9*5A
1426509921.003978,$SFIMU,17,-171,150,40,40,11*6C
1426509921.014510,$SFIMU,18,-170,153,33,36,10*65
1426509921.024290,$SFIMU,18,-171,152,-35,31,17*4E
1426509921.032865,$SFIMU,18,-173,151,-14,37,21*4F
1426509921.042913,$SFIMU,16,-174,155,-67,21,30*41
1426509921.054934,$SFIMU,16,-171,154,-162,27,29*7F
1426509921.062973,$SFIMU,18,-173,146,-139,28,24*7C
1426509921.073520,$SFIMU,16,-173,155,-155,30,25*72
1426509921.082758,$SFIMU,16,-171,140,-224,42,1*42
1426509921.091644,$SFIMU,17,-174,138,-89,42,7*7A
1426509921.102500,$SFIMU,16,-173,152,-135,41,3*41
1426509921.111906,$SFIMU,17,-179,136,-44,38,8*7A
1426509921.121878,$SFIMU,18,-177,148,-39,42,4*79
1426509921.131932,$SFIMU,18,-173,151,-122,45,2*4F
1426509921.141554,$SFIMU,19,-175,137,39,39,8*5F
1426509921.151740,$SFIMU,17,-177,148,46,41,6*52
1426509921.160544,$SFIMU,17,-175,151,37,40,6*5F
1426509921.170955,$SFIMU,15,-177,146,-39,41,10*4C
1426509921.181630,$SFIMU,16,-178,149,-68,45,8*76
